Region,Zone,Woreda,Pcode,Total Population,IDPs (Acute),Non-Displaced (Acute),TOTAL (Acute),IDPs (Moderate),Non-Displaced (Moderate),TOTAL (Moderate),Grand Total,IDP Male Children,IDP Female Children,IDP Male Adult,IDP Female Adult,IDP Male Elderly,IDP Female Elderly,IDP Male Children2,IDP Female Children2,IDP Male Adult2,IDP Female Adult2,IDP Male Elderly2,IDP Female Elderly2,ND Male Children,ND Female Children,ND Male Adult,ND Female Adult,ND Male Elderly,ND Female Elderly,ND Male Children2,ND Female Children3,ND Male Adult4,ND Female Adult5,ND Male Elderly6,ND Female Elderly7
SNNP,Gedeo,Yirgachefe Town,ET070587,32729.71333,0,0,0,0,327.2971333,327.2971333,327.2971333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.43276122,88.03471944,67.94322425,70.01251744,7.817903621,8.056007345
SNNP,Wolayita,Boloso sore,ET070601,201953.7593,0,3562.850496,3562.850496,0,994.2190831,994.2190831,4557.069579,0,0,0,0,0,0,0,0,0,0,0,0,914.2323823,974.0783806,727.073489,774.6679951,83.66088782,89.13736124,255.1179966,271.8181174,202.8910105,216.172333,23.34570347,24.87392206
SNNP,Wolayita,Damot Gale,ET070602,153918.4692,0,1016.415053,1016.415053,0,611.7620997,611.7620997,1628.177153,0,0,0,0,0,0,0,0,0,0,0,0,263.2559849,275.4439931,209.3630144,219.0559303,24.09040617,25.2057239,158.449084,165.7848288,126.0118659,131.8458591,14.49958599,15.17087584
SNNP,Wolayita,Damot Weydie,ET070603,116117.4531,0,2335.001525,2335.001525,0,78.60647946,78.60647946,2413.608005,0,0,0,0,0,0,0,0,0,0,0,0,604.9782823,632.572526,481.1289547,503.0741881,55.36122017,57.88635379,20.36624491,21.2951892,16.19692873,16.93570236,1.863703543,1.94871071
SNNP,Wolayita,Humbo,ET070604,144521.4338,0,2459.718426,2459.718426,0,1445.214338,1445.214338,3904.932764,0,0,0,0,0,0,0,0,0,0,0,0,653.6767027,649.974063,519.8579815,516.913335,59.81758506,59.47875859,384.0695477,381.8940515,305.4439894,303.7138542,35.14598691,34.94690849
SNNP,Wolayita,Sodo Zuria,ET070605,197259.3157,0,5434.276248,5434.276248,0,545.3481041,545.3481041,5979.624352,0,0,0,0,0,0,0,0,0,0,0,0,1417.09916,1463.067252,1126.994898,1163.552541,129.677942,133.8844561,142.2107204,146.8237748,113.097771,116.7664548,13.01362253,13.43576052
SNNP,Wolayita,Kindo Koyesha,ET070606,133065.9323,0,2530.02924,2530.02924,0,572.0392688,572.0392688,3102.068508,0,0,0,0,0,0,0,0,0,0,0,0,654.3844986,686.5309985,520.4208795,545.986445,59.88235506,62.82406307,147.9562466,155.2245659,117.6670904,123.4474613,13.53939238,14.20451216
SNNP,Wolayita,Ofa,ET070607,131106.2644,0,1513.898692,1513.898692,0,121.831374,121.831374,1635.730066,0,0,0,0,0,0,0,0,0,0,0,0,392.9488007,409.4175063,312.5055085,325.6027904,35.95852233,37.46556425,31.62265252,32.9479757,25.14895856,26.20296558,2.893771032,3.015050606
SNNP,Wolayita,Boloso Bombe,ET070608,107654.4175,0,1886.62582,1886.62582,0,287.739342,287.739342,2174.365162,0,0,0,0,0,0,0,0,0,0,0,0,487.0471949,512.8644898,387.3403635,407.8724197,44.56941311,46.93193916,74.28215913,78.21969215,59.07533976,62.2067929,6.797518335,7.157839753
SNNP,Wolayita,Damot Sore,ET070609,127890.7386,0,3183.878807,3183.878807,0,706.9450094,706.9450094,3890.823817,0,0,0,0,0,0,0,0,0,0,0,0,821.9766741,865.4790938,653.7040909,688.3008265,75.21862018,79.19950198,182.5108124,192.1700426,145.1477498,152.8295716,16.70146113,17.58537182
SNNP,Wolayita,Kindo Dida,ET070610,119654.837,0,2081.16837,2081.16837,0,419.9756281,419.9756281,2501.143998,0,0,0,0,0,0,0,0,0,0,0,0,541.1485966,561.8706397,430.3662895,446.8461785,49.52020176,51.4164642,109.202708,113.3843749,86.84705926,90.172668,9.993077993,10.37573997
SNNP,Wolayita,Damot Pulasa,ET070611,132590.2749,0,2895.446433,2895.446433,0,1325.902749,1325.902749,4221.349182,0,0,0,0,0,0,0,0,0,0,0,0,751.4672946,783.1193149,597.6291786,622.8014929,68.76634677,71.66280523,344.117073,358.6113838,273.6704646,285.1975439,31.48995856,32.81632475
SNNP,Wolayita,Diguna Fango,ET070612,120239.4781,0,2805.307863,2805.307863,0,598.862914,598.862914,3404.170777,0,0,0,0,0,0,0,0,0,0,0,0,730.0499381,756.7632292,580.5963187,601.8409455,66.8064566,69.25097475,155.8473632,161.5499813,123.9427615,128.4779568,14.26150399,14.78334734
SNNP,Wolayita,Sodo Town,ET070613,164443.0266,0,0,0,0,1644.430266,1644.430266,1644.430266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.9118349,429.6362062,351.4449781,341.6823791,40.43910187,39.31576604
SNNP,Wolayita,Areka Town,ET070614O,68053.644,0,0,0,0,680.53644,680.53644,680.53644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.8885444,186.7957688,138.2906066,148.5555029,15.91244227,17.09357507
SNNP,Wolayita,Boditi Town,ET070615O,52275.46546,0,0,0,0,522.7546546,522.7546546,522.7546546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5892584,142.4707086,107.0365517,113.3045352,12.31618685,13.0374139
SNNP,Wolayita,Tebela Town,ET070616O,13509.8935,0,0,0,0,135.098935,135.098935,135.098935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.15210425,35.45033128,28.75115461,28.19304648,3.308258597,3.24403975
SNNP,South Omo,Selamgo,ET070701,34959.29392,0,0,0,0,349.5929392,349.5929392,349.5929392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.52474334,91.75951442,74.37864022,72.97478364,8.558396324,8.396861225
SNNP,South Omo,South Ari (Bako Gazer),ET070702,217739.0676,0,0,0,0,2177.390676,2177.390676,2177.390676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563.6370549,590.3800032,448.2509786,469.5191912,51.57810786,54.02533991
SNNP,South Omo,Gelila / North Ari,ET070703,84009.04822,0,0,0,0,840.0904822,840.0904822,840.0904822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.881665,225.3662906,174.8681543,179.229984,20.1212467,20.62314169
SNNP,South Omo,Hamer,ET070704,75274.0628,0,1374.579722,1374.579722,0,613.2762454,613.2762454,1987.855968,0,0,0,0,0,0,0,0,0,0,0,0,365.6535693,362.8736834,290.7980745,288.5872784,33.46075115,33.20636537,163.1383357,161.8980744,129.7411481,128.7547894,14.92869675,14.81520115
SNNP,South Omo,Bena Tsemay,ET070705,66243.70124,0,0,0,0,662.4370124,662.4370124,662.4370124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.0236067,173.0680099,141.5791514,137.6380494,16.29083948,15.83735562
SNNP,South Omo,Dasenech (Kuraz),ET070706,66164.25525,0,3577.862781,3577.862781,0,2407.09363,2407.09363,5984.956411,0,0,0,0,0,0,0,0,0,0,0,0,965.5608469,930.7064269,767.8941452,740.1750169,88.35792656,85.16841831,649.6043886,626.1552354,516.6193392,497.9706259,59.4449299,57.29911117
SNNP,South Omo,Male,ET070707,103561.9301,0,16426.11858,16426.11858,0,10725.50348,10725.50348,27151.62206,0,0,0,0,0,0,0,0,0,0,0,0,4405.279605,4300.56324,3503.444063,3420.164917,403.1246431,393.5421078,2876.445919,2808.070927,2287.588594,2233.211124,263.2219379,256.964981
SNNP,South Omo,Gnangatom,ET070708,21388.28811,0,2793.121374,2793.121374,0,1905.413311,1905.413311,4698.534685,0,0,0,0,0,0,0,0,0,0,0,0,746.6980829,733.6562451,593.8363055,583.4643534,68.3299189,67.13646772,509.3829721,500.4860829,405.1036278,398.0280829,46.61334744,45.79919815
SNNP,South Omo,Jinka Town Admin,ET070793,67017.79043,0,0,0,0,670.1779043,670.1779043,670.1779043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.3812145,177.8130748,141.0682678,141.4117189,16.23205454,16.27157383
SNNP,Sheka,Masha,ET070801,41251.82423,0,0,0,2265,412.5182423,2677.518242,2677.518242,0,0,0,0,0,0,657.0952054,688.7458807,375.5401177,392.6450747,75.05384846,75.91987307,0,0,0,0,0,0,107.4522376,111.1824308,85.45493989,88.42149922,9.832893439,10.17424131
SNNP,Sheka,Anderacha,ET070802,31578.76493,0,0,0,1100,315.7876493,1415.787649,1415.787649,0,0,0,0,0,0,319.1190843,334.4902732,182.3815141,190.6885573,36.44999263,36.87057853,0,0,0,0,0,0,83.32744232,84.04001179,66.26889988,66.83559428,7.62524708,7.690453909
SNNP,Sheka,Yeki,ET070803,132999.7273,0,0,0,4492,1329.997273,5821.997273,5821.997273,0,0,0,0,0,0,1303.166297,1365.936643,744.7797831,778.7027265,148.8485153,150.5660352,0,0,0,0,0,0,359.0054563,345.8930984,285.5109431,275.0829075,32.8523861,31.65248164
SNNP,Sheka,Tepi Town,ET070804O,53696.32654,0,0,0,0,536.9632654,536.9632654,536.9632654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.7824842,140.8080465,114.3477681,111.9822483,13.15745374,12.88526463
SNNP,Sheka,Masha Town,ET070805O,14707.69467,0,0,0,0,147.0769467,147.0769467,147.0769467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.47467638,40.47610537,29.80297376,32.18995927,3.429286423,3.703945492
SNNP,Kefa,Sayilem,ET070901,51498.32065,0,0,0,0,514.9832065,514.9832065,514.9832065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.4029656,140.5381338,105.2978302,111.7675913,12.11612044,12.86056507
SNNP,Kefa,Gesha (Deka),ET070902,106446.4309,0,0,0,0,1064.464309,1064.464309,1064.464309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.7711074,289.3949764,218.5207958,230.1509105,25.14414851,26.48237048
SNNP,Kefa,Getawa,ET070903,89244.33566,0,0,0,0,892.4433566,892.4433566,892.4433566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.3287147,239.6662644,185.5623646,190.6025102,21.3517786,21.93172419
SNNP,Kefa,Gimbo,ET070904,118202.4013,0,0,0,0,1182.024013,1182.024013,1182.024013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.0500177,317.422709,245.782231,252.4408903,28.28099218,29.04717243
SNNP,Kefa,Menjiwo,ET070905,133365.3826,0,0,0,0,1333.653826,1333.653826,1333.653826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.096803,363.7397247,272.8590613,289.2760264,31.39659424,33.28561632
SNNP,Kefa,Tulo (SNNP),ET070906,80045.91526,0,0,0,0,800.4591526,800.4591526,800.4591526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.7383465,214.5050044,166.8013454,170.5921875,19.19303737,19.62923154
SNNP,Kefa,Cheta,ET070907,40956.44809,0,0,0,0,409.5644809,409.5644809,409.5644809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.2119623,111.8572125,83.67328704,88.95814165,9.62788712,10.2359902
SNNP,Kefa,Decha,ET070908,161501.4877,0,0,0,0,1615.014877,1615.014877,1615.014877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.4836261,429.4742586,339.1751857,341.5535849,39.02727522,39.30094631
SNNP,Kefa,Chena,ET070909,203252.3957,0,0,0,0,2032.523957,2032.523957,2032.523957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528.300087,548.9376104,420.148088,436.56076,48.34444192,50.23297001
SNNP,Kefa,Bita (Big),ET070910,93048.57663,0,0,0,0,930.4857663,930.4857663,930.4857663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.5584052,249.599051,193.6978638,198.5018867,22.2878918,22.84066787
SNNP,Kefa,Bonga Town,ET070911,45150.78927,0,0,0,1250,451.5078927,1701.507893,1701.507893,0,0,0,0,0,0,362.635323,380.1025832,207.2517206,216.6915423,41.42044617,41.8983847,0,0,0,0,0,0,118.1947622,121.1044209,93.99828731,96.31228945,10.81593579,11.08219701
SNNP,Gamo Gofa,Melekoza,ET071001,149105.8752,0,0,0,8937,1491.058752,10428.05875,10428.05875,0,0,0,0,0,0,2592.697506,2717.581429,1481.766901,1549.257851,296.1396219,299.5566912,0,0,0,0,0,0,392.5663989,397.6947398,312.2013908,316.2798732,35.92352895,36.39282053
SNNP,Gamo Gofa,Denibu Gofa,ET071002,98411.18137,0,1730.738336,1730.738336,0,984.1118137,984.1118137,2714.85015,0,0,0,0,0,0,0,0,0,0,0,0,456.1772701,461.114048,362.7900365,366.7161722,41.74452377,42.19628553,259.3860847,262.1931766,206.2853485,208.517781,23.73627379,23.99314918
SNNP,Gamo Gofa,Kucha,ET071003,185887.3343,0,3634.923042,3634.923042,0,1858.873343,1858.873343,5493.796385,0,0,0,0,0,0,0,0,0,0,0,0,956.5726685,969.9365436,760.7459996,771.3740625,87.53542344,88.75834408,489.1843415,496.0185305,389.0399999,394.4751144,44.76498219,45.39037496
SNNP,Gamo Gofa,Boreda,ET071004,85023.51248,0,1284.397701,1284.397701,0,850.2351248,850.2351248,2134.632826,0,0,0,0,0,0,0,0,0,0,0,0,344.8016065,335.929175,274.2148625,267.1587684,31.55259984,30.74068866,228.248958,222.3756581,181.5225204,176.8515847,20.88693295,20.3494706
SNNP,Gamo Gofa,Mirab Abaya,ET071005,96463.73593,0,766.4007816,766.4007816,0,964.6373593,964.6373593,1731.038141,0,0,0,0,0,0,0,0,0,0,0,0,201.9424951,204.2499191,160.6014371,162.4364923,18.47964342,18.69079449,254.17677,257.0810304,202.142469,204.452178,23.25957235,23.52533958
SNNP,Gamo Gofa,Chencha,ET071007,148131.134,0,0,0,0,1481.31134,1481.31134,1481.31134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.9393542,425.1556558,286.2536562,338.1190734,32.93784656,38.9057534
SNNP,Gamo Gofa,Dita,ET071008,104686.3965,0,0,0,0,1046.863965,1046.863965,1046.863965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.0716629,294.7662387,206.8305772,234.4225842,23.79901066,26.97389165
SNNP,Gamo Gofa,Daramalo,ET071009,101294.6636,0,1069.108036,1069.108036,0,1012.946636,1012.946636,2082.054672,0,0,0,0,0,0,0,0,0,0,0,0,290.8486422,275.7786168,231.3069862,219.3220509,26.61539462,25.23634512,275.5700489,261.2916682,219.1561804,207.8008267,25.2172592,23.91065266
SNNP,Gamo Gofa,Zala,ET071010,92197.07852,0,4927.345408,4927.345408,333,5.766961887,338.7669619,5266.11237,0,0,0,0,0,0,96.60605006,101.2593282,55.21185836,57.72662688,11.03440686,11.16172968,1319.522513,1291.970553,1049.393848,1027.482242,120.7487583,118.227494,1.544368298,1.512121502,1.228209883,1.202564553,0.141324269,0.138373383
SNNP,Gamo Gofa,Ouba Debretsehaye,ET071011,88037.36764,0,1324.273016,1324.273016,0,880.3736764,880.3736764,2204.646693,0,0,0,0,0,0,0,0,0,0,0,0,353.6891384,348.1755602,281.2829657,276.8981106,32.36589285,31.86134843,235.1317313,231.4663172,186.9962731,184.0812315,21.51677164,21.18135167
SNNP,Gamo Gofa,Kemba,ET071012,193614.9853,0,2582.888198,2582.888198,0,1936.149853,1936.149853,4519.038051,0,0,0,0,0,0,0,0,0,0,0,0,694.3205563,674.6101889,552.1813481,536.5060276,63.53688109,61.73319653,520.467221,505.692201,413.9187428,402.1684202,47.62766079,46.27560707
SNNP,Gamo Gofa,Bonke,ET071013,198963.3305,0,3208.854126,3208.854126,0,34.54096824,34.54096824,3243.395094,0,0,0,0,0,0,0,0,0,0,0,0,843.4335954,857.2590912,670.768416,681.763598,77.1821309,78.44729419,9.078945909,9.22776726,7.22033151,7.338686604,0.830809201,0.844427759
SNNP,Gamo Gofa,Ayida,ET071015,40388.10365,0,949.0072109,949.0072109,0,403.8810365,403.8810365,1352.888247,0,0,0,0,0,0,0,0,0,0,0,0,251.9118377,251.0619841,200.3412068,199.6653326,23.05230968,22.97454005,107.2093162,106.8476332,85.26174862,84.97410828,9.810663839,9.777566433
SNNP,Gamo Gofa,Arba Minch Zuria,ET071016,199488.8963,0,1794.241692,1794.241692,0,1994.888963,1994.888963,3789.130655,0,0,0,0,0,0,0,0,0,0,0,0,475.3575214,475.5905755,378.0437647,378.2291086,43.49969772,43.52102436,528.5160171,528.7751333,420.3198136,420.5258843,48.36420157,48.38791314
SNNP,Gamo Gofa,Geze Gofa,ET071017,88721.82546,0,1163.947652,1163.947652,0,887.2182546,887.2182546,2051.165907,0,0,0,0,0,0,0,0,0,0,0,0,304.6395498,312.2527057,242.2746608,248.3292745,27.87739276,28.57406836,232.2112762,238.0143988,184.6736847,189.2888096,21.24952244,21.78056291
SNNP,Gamo Gofa,Arba Minch Town,ET071096,161966.9597,0,0,0,0,1619.669597,1619.669597,1619.669597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.6497548,426.7751318,343.2837201,339.4070152,39.50002473,39.05395074
SNNP,Gamo Gofa,Sawla Town,ET071097,49171.97892,0,0,0,0,491.7197892,491.7197892,491.7197892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1126771,133.4988111,101.0905536,106.1693375,11.63200913,12.21640064
SNNP,Bench Maji,Sheka,ET071101,65229.23698,0,0,0,0,652.2923698,652.2923698,652.2923698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.4242946,172.2906614,137.9213966,137.0198373,15.86995904,15.7662209
SNNP,Bench Maji,Gurafereda,ET071102,47514.81692,0,0,0,0,475.1481692,475.1481692,475.1481692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.7215685,115.1069612,108.7323418,91.54261157,12.51131335,10.53337286
SNNP,Bench Maji,Debub Bench,ET071103,139606.986,0,0,0,0,1396.06986,1396.06986,1396.06986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.9110399,379.0059859,287.0264213,301.4170246,33.02676497,34.68262323
SNNP,Bench Maji,Shay Bench,ET071104,147654.458,0,0,0,0,1476.54458,1476.54458,1476.54458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.9599418,409.6086854,296.6087085,325.7548319,34.12935317,37.48305895
SNNP,Bench Maji,Menit Goldiye,ET071105,110185.4854,0,0,0,0,1101.854854,1101.854854,1101.854854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.8915098,298.0915629,227.364663,237.067158,26.16177024,27.27819019
SNNP,Bench Maji,Menit Shasha,ET071106,55164.0404,0,0,0,0,551.640404,551.640404,551.640404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.9795734,146.3898407,116.0950758,116.4213544,13.35850813,13.39605146
SNNP,Bench Maji,Maji,ET071107,42316.19687,0,0,0,0,423.1619687,423.1619687,423.1619687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.8840979,116.3917455,85.79839104,92.56437875,9.87241273,10.65094275
SNNP,Bench Maji,Bero,ET071108,16634.76935,0,0,0,0,166.3476935,166.3476935,166.3476935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2293206,40.93495693,37.56067667,32.55487612,4.321928395,3.745934738
SNNP,Bench Maji,Surma,ET071109,30694.67359,0,0,0,0,306.9467359,306.9467359,306.9467359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.96697651,84.71479349,62.00581245,67.37223671,7.134713888,7.752202801
SNNP,Bench Maji,Semen Bench,ET071110,134207.7139,0,0,0,0,1342.077139,1342.077139,1342.077139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.4707115,364.830172,275.5422734,290.1432405,31.7053387,33.38540253
SNNP,Bench Maji,Mizan Aman Town,ET071111,73664.77211,0,0,0,0,736.6477211,736.6477211,736.6477211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.6867983,190.7364939,158.8075198,151.6894947,18.27322588,17.45418859
SNNP,Hadiya,Shone/Town/,ET071112O,33788.99328,0,0,0,0,337.8899328,337.8899328,337.8899328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.38428284,89.69738155,71.0858023,71.33480438,8.179505128,8.208156613
SNNP,Yem Special,Yem SP Woreda,ET071201,105454.3745,0,0,0,0,1054.543745,1054.543745,1054.543745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.2907688,280.617416,221.3199227,223.1702658,25.46623073,25.6791409
SNNP,Segen Area P.,Alle,ET071301,84035.51685,0,6529.730981,6529.730981,0,511.8710611,511.8710611,7041.602042,0,0,0,0,0,0,0,0,0,0,0,0,1689.851729,1770.905691,1343.910384,1408.371224,154.6373752,162.0545774,132.4688873,138.8227751,105.3502566,110.4033956,12.1221529,12.70359357
SNNP,Segen Area P.,Amaro,ET071302,189108.9713,0,8438.667644,8438.667644,23919,475.235459,24394.23546,32832.9031,0,0,0,0,0,0,6939.099434,7273.33895,3965.803124,4146.436001,792.5885215,801.7339708,2254.446008,2218.047843,1792.922627,1763.975784,206.3030781,202.9723026,126.9623036,124.9124896,100.9709641,99.34078185,11.61824854,11.43067122
SNNP,Segen Area P.,Burji,ET071303,73710.60634,0,2731.618084,2731.618084,2132,719.0398027,2851.039803,5582.657887,0,0,0,0,0,0,618.510807,648.3029659,353.4885346,369.5890946,70.64671298,71.46188494,724.528962,723.2286228,576.2055801,575.1714425,66.3012352,66.1822419,190.7166909,190.3744045,151.6737457,151.4015311,17.45237643,17.421054
SNNP,Segen Area P.,Derashe,ET071304,101660.3323,0,6336.671931,6336.671931,0,719.2682318,719.2682318,7055.940163,0,0,0,0,0,0,0,0,0,0,0,0,1639.889308,1718.546816,1304.176119,1366.7311,150.0653423,157.2632464,186.1419205,195.0702424,148.0355084,155.1360512,17.03374178,17.85076746
SNNP,Segen Area P.,Konso,ET071305,273619.1405,0,5180.380915,5180.380915,0,1091.961659,1091.961659,6272.342575,0,0,0,0,0,0,0,0,0,0,0,0,1319.762102,1425.839783,1049.584389,1133.946167,120.770683,130.4777914,278.1898936,300.5497859,221.2396984,239.0221411,25.45699969,27.50314079
SNNP,Segen Area P.,Segen town,ET071306,20352.43455,0,0,0,0,203.5243455,203.5243455,203.5243455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.02439878,52.84350433,43.75996997,42.02554165,5.035251586,4.83567917
SNNP,Dawuro,Tocha,ET071701,131004.4106,0,0,0,0,1310.044106,1310.044106,1310.044106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.9270228,341.3963531,280.6768681,271.5067224,32.29615209,31.24098703
SNNP,Dawuro,Mareka,ET071702,129779.1088,0,0,0,1509,1297.791088,2806.791088,2806.791088,0,0,0,0,0,0,437.773362,458.8598384,250.1942771,261.5900299,50.00276261,50.57973001,0,0,0,0,0,0,350.3142681,337.5150088,278.5989887,268.4199551,32.05706038,30.88580741
SNNP,Dawuro,Lome (SNNP),ET071703,136182.6598,0,9953.129862,9953.129862,0,3160.76957,3160.76957,13113.89943,0,0,0,0,0,0,0,0,0,0,0,0,2667.130466,2608.028361,2121.123569,2074.120668,244.0675993,238.659199,846.9883276,828.2195444,673.5954341,658.6689395,77.50742243,75.7899017
SNNP,Dawuro,Gena Bosa,ET071704,106300.7799,0,99.53299707,99.53299707,0,1063.007799,1063.007799,1162.540796,0,0,0,0,0,0,0,0,0,0,0,0,26.45762275,26.2948657,21.04129809,20.91186018,2.421122081,2.406228277,282.5661856,280.8279479,224.7200891,223.3376982,25.8574717,25.69840656
SNNP,Dawuro,Esira,ET071705,82604.48375,0,0,0,0,826.0448375,826.0448375,826.0448375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.2055602,217.5982037,175.1257427,173.0521563,20.15088617,19.91228845
SNNP,Dawuro,Tercha Town,ET071790,40910.61386,0,0,0,0,409.1061386,409.1061386,409.1061386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.317599,97.50865448,94.89126031,77.5469771,10.91868594,8.922961778
SNNP,Basketo Special,Basketo SP Woreda,ET071801,73710.60634,0,0,0,16146,737.1060634,16883.10606,16883.10606,0,0,0,0,0,0,4684.087941,4909.709046,2677.029024,2798.961314,535.0196191,541.1930554,0,0,0,0,0,0,195.50855,195.1576636,155.4846299,155.2055758,17.89087675,17.85876733
SNNP,Konta Special,Ela (Konta) SP Woreda,ET071901,118046.5649,0,0,0,0,1180.465649,1180.465649,1180.465649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.843455,319.8033388,243.2321062,254.3341647,27.98756145,29.26502251
SNNP,Siltie,Alicho Woriro,ET072001,112867.2971,0,1054.880043,1054.880043,0,1128.672971,1128.672971,2183.553013,0,0,0,0,0,0,0,0,0,0,0,0,254.5209746,304.565448,202.4162091,242.2157289,23.29107032,27.87061175,272.3256985,325.8709758,216.5760037,259.1596534,24.92037053,29.82026854
SNNP,Siltie,Silti,ET072002,195285.3883,0,6958.082963,6958.082963,3220,890.6498576,4110.649858,11068.73282,0,0,0,0,0,0,934.1485922,979.1442543,533.8804322,558.197413,106.6990693,107.930239,1808.472287,1879.311684,1438.2473,1494.584669,165.4922753,171.9747484,231.4884133,240.5560112,184.0988042,191.3101108,21.18337367,22.01314442
SNNP,Siltie,Lanfero,ET072003,152601.499,0,6906.556817,6906.556817,0,214.4568664,214.4568664,7121.013683,0,0,0,0,0,0,0,0,0,0,0,0,1849.636433,1810.83868,1470.984446,1440.129252,169.259183,165.7088226,57.43342796,56.22871124,45.67582997,44.71773922,5.255700483,5.145457538
SNNP,Siltie,Mierab Azenet Berbere,ET072004,76720.38735,0,1204.406675,1204.406675,0,434.9959962,434.9959962,1639.402671,0,0,0,0,0,0,0,0,0,0,0,0,289.5492846,348.786253,230.2736292,277.3837842,26.49649114,31.91723259,104.5766203,125.9712577,83.16801029,100.1828021,9.569747329,11.52755849
SNNP,Siltie,Dalocha,ET072005,115355.5864,0,2716.984376,2716.984376,0,582.0923984,582.0923984,3299.076775,0,0,0,0,0,0,0,0,0,0,0,0,718.8184044,721.183315,571.6640706,573.5448439,65.7786653,65.99507694,154.0011539,154.5078173,122.4745026,122.8774434,14.09255842,14.1389229
SNNP,Siltie,Sankura,ET072006,106197.9075,0,10448.93309,10448.93309,0,879.6442623,879.6442623,11328.57735,0,0,0,0,0,0,0,0,0,0,0,0,2778.341895,2759.592642,2209.56813,2194.657167,254.2444942,252.5287606,233.8949332,232.3165258,186.0126686,184.757388,21.40359294,21.25915378
SNNP,Siltie,Misrak Azenet Berbere,ET072007,61517.68301,0,1824.859204,1824.859204,0,374.6356716,374.6356716,2199.494876,0,0,0,0,0,0,0,0,0,0,0,0,436.5884551,530.5869231,347.2113846,421.96677,39.9519624,48.553709,89.62971429,108.9271917,71.28098976,86.62794582,8.201964421,9.967865651
SNNP,Siltie,Wilbareg,ET072008,99063.04595,0,1698.826362,1698.826362,0,517.3324982,517.3324982,2216.15886,0,0,0,0,0,0,0,0,0,0,0,0,431.137188,469.2407838,342.8760844,373.1792271,39.45312003,42.93995852,131.2913924,142.8948316,104.4138149,113.6418331,12.014401,13.07622516
SNNP,Siltie,Worabe Town,ET072098,34977.62761,0,0,0,0,349.7762761,349.7762761,349.7762761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.33855654,90.04286978,75.82113506,71.6095653,8.724377344,8.239772046
